WigleWifi-1.4,appRelease=2.38,model=Redmi Note 4,release=6.0,device=nikel,display=MRA58K,board=unknown,brand=Xiaomi
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
24:c9:a1:35:a7:d8,Ariel_University,[ESS],2018-11-29 17:54:15,6,-88,32.1054516666667,35.2033333333333,641.3,2.70000004768372,WIFI
8c:0c:90:2d:2d:a8,Ariel_University,[ESS],2018-11-29 17:54:22,6,-74,32.105435,35.2033316666667,642,2.79999995231628,WIFI
8c:0c:90:2f:2b:38,Ariel_University,[ESS],2018-11-29 17:54:22,11,-86,32.105435,35.2033316666667,642,2.79999995231628,WIFI
24:c9:a1:36:20:38,Ariel_University,[ESS],2018-11-29 17:54:30,1,-67,32.1054283333333,35.2033283333333,642.8,2.79999995231628,WIFI
24:c9:a1:36:52:18,Ariel_University,[ESS],2018-11-29 17:54:30,6,-85,32.1054283333333,35.2033283333333,642.8,2.79999995231628,WIFI
8c:0c:90:2d:7a:d8,Ariel_University,[ESS],2018-11-29 17:54:40,11,-59,32.10538,35.2033266666667,643.2,2.90000009536743,WIFI
24:c9:a1:36:20:38,Ariel_University,[ESS],2018-11-29 17:54:40,1,-55,32.10538,35.2033266666667,643.2,2.90000009536743,WIFI
24:c9:a1:35:a7:d8,Ariel_University,[ESS],2018-11-29 17:54:40,6,-72,32.10538,35.2033266666667,643.2,2.90000009536743,WIFI
24:c9:a1:36:52:18,Ariel_University,[ESS],2018-11-29 17:54:40,6,-78,32.10538,35.2033266666667,643.2,2.90000009536743,WIFI
24:c9:a1:55:7e:b3,island-157EB0,[WPA2-PSK-CCMP][ESS],2018-11-29 17:54:40,1,-84,32.10538,35.2033266666667,643.2,2.90000009536743,WIFI
6c:aa:b3:08:21:c8,Ariel_University,[ESS],2018-11-29 17:54:40,1,-81,32.10538,35.2033266666667,643.2,2.90000009536743,WIFI
e0:10:7f:1a:8c:d8,Ariel_University,[ESS],2018-11-29 17:54:40,11,-89,32.10538,35.2033266666667,643.2,2.90000009536743,WIFI
24:c9:a1:36:20:38,Ariel_University,[ESS],2018-11-29 17:54:47,1,-49,32.1053533333333,35.2033266666667,643.4,3,WIFI
34:fa:9f:14:11:88,Ariel_University,[ESS],2018-11-29 17:54:47,1,-84,32.1053533333333,35.2033266666667,643.4,3,WIFI
24:c9:a1:36:52:18,Ariel_University,[ESS],2018-11-29 17:54:53,6,-69,32.1053116666667,35.2033183333333,643.7,3,WIFI
e0:10:7f:1a:8c:d8,Ariel_University,[ESS],2018-11-29 17:54:53,11,-80,32.1053116666667,35.2033183333333,643.7,3,WIFI
34:fa:9f:14:46:c8,Ariel_University,[ESS],2018-11-29 17:54:53,1,-85,32.1053116666667,35.2033183333333,643.7,3,WIFI
8c:0c:90:2f:c7:38,Ariel_University,[ESS],2018-11-29 17:54:58,1,-83,32.1052633333333,35.2033083333333,643.9,2.90000009536743,WIFI
e0:10:7f:1a:8c:d8,Ariel_University,[ESS],2018-11-29 17:54:58,11,-75,32.1052633333333,35.2033083333333,643.9,2.90000009536743,WIFI
34:fa:9f:14:11:88,Ariel_University,[ESS],2018-11-29 17:54:58,1,-75,32.1052633333333,35.2033083333333,643.9,2.90000009536743,WIFI
8c:0c:90:2f:37:f8,Ariel_University,[ESS],2018-11-29 17:54:58,6,-78,32.1052633333333,35.2033083333333,643.9,2.90000009536743,WIFI
24:c9:a1:35:a9:b8,Ariel_University,[ESS],2018-11-29 17:54:58,1,-89,32.1052633333333,35.2033083333333,643.9,2.90000009536743,WIFI
8c:0c:90:2f:ca:18,Ariel_University,[ESS],2018-11-29 17:55:09,6,-88,32.1051866666667,35.2033066666667,644.3,3.20000004768372,WIFI
8c:0c:90:2f:cb:e8,Ariel_University,[ESS],2018-11-29 17:55:42,11,-86,32.1045466666667,35.2037766666667,644.5,8.30000019073486,WIFI
8c:0c:90:2e:ed:e8,Ariel_University,[ESS],2018-11-29 17:55:42,6,-77,32.1045466666667,35.2037766666667,644.5,8.30000019073486,WIFI
24:c9:a1:35:ae:88,Ariel_University,[ESS],2018-11-29 17:55:42,11,-73,32.1045466666667,35.2037766666667,644.5,8.30000019073486,WIFI
e0:10:7f:1a:8c:d8,Ariel_University,[ESS],2018-11-29 17:55:42,11,-68,32.1045466666667,35.2037766666667,644.5,8.30000019073486,WIFI
8c:0c:90:2f:ca:18,Ariel_University,[ESS],2018-11-29 17:56:43,6,-83,32.10484,35.20374,646.6,6.69999980926514,WIFI
34:fa:9f:14:11:8c,Ariel_University,[ESS],2018-11-29 17:56:43,36,-94,32.10484,35.20374,646.6,6.69999980926514,WIFI
e0:10:7f:1a:8c:d8,Ariel_University,[ESS],2018-11-29 17:57:04,11,-62,32.10481,35.2036266666667,639.6,7.59999990463257,WIFI
24:c9:a1:36:5a:28,Ariel_University,[ESS],2018-11-29 17:58:13,11,-89,32.1045316666667,35.2041383333333,644.5,6.30000019073486,WIFI
8c:0c:90:2f:cc:a8,Ariel_University,[ESS],2018-11-29 17:58:13,11,-88,32.1045316666667,35.2041383333333,644.5,6.30000019073486,WIFI
8c:0c:90:2f:2b:38,Ariel_University,[ESS],2018-11-29 17:58:13,11,-81,32.1045316666667,35.2041383333333,644.5,6.30000019073486,WIFI
24:c9:a1:35:ba:28,Ariel_University,[ESS],1970-01-01 02:00:00,11,-89,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:36:52:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-86,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2e:e8:28,Ariel_University,[ESS],1970-01-01 02:00:00,6,-83,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2e:ed:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-82,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2f:d3:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-80,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2f:ce:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-69,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
2c:5d:93:3e:f5:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-80,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
e0:10:7f:1a:95:c8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-84,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
84:18:3a:04:40:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-84,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:35:b7:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-86,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:35:bb:08,Ariel_University,[ESS],1970-01-01 02:00:00,6,-81,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:15:7c:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-92,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:36:4d:c8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-68,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2e:e8:08,Ariel_University,[ESS],1970-01-01 02:00:00,11,-74,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
e0:10:7f:09:99:48,Ariel_University,[ESS],1970-01-01 02:00:00,6,-89,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
e0:10:7f:1a:99:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-88,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2f:35:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-85,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2f:cc:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-85,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2e:15:88,Ariel_University,[ESS],1970-01-01 02:00:00,1,-85,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:36:51:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-79,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2e:0e:88,Ariel_University,[ESS],1970-01-01 02:00:00,1,-79,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:35:ba:78,Ariel_University,[ESS],1970-01-01 02:00:00,1,-81,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2f:cc:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-91,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2f:31:38,Ariel_University,[ESS],1970-01-01 02:00:00,1,-82,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
34:fa:9f:14:63:88,Ariel_University,[ESS],1970-01-01 02:00:00,11,-89,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
ec:8c:a2:26:d2:98,Ariel_University,[ESS],1970-01-01 02:00:00,1,-76,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
34:fa:9f:14:63:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-86,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
e0:10:7f:1a:bd:98,Ariel_University,[ESS],1970-01-01 02:00:00,1,-85,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2f:cb:e8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-86,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:33:34:58,Ariel_University,[ESS],1970-01-01 02:00:00,6,-88,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2d:79:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-89,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:15:42:c8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-75,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:36:5a:28,Ariel_University,[ESS],1970-01-01 02:00:00,11,-89,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:36:5b:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-85,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:35:d6:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-78,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
34:fa:9f:15:a1:b8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-80,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
34:fa:9f:15:2e:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-85,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2f:cc:a8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2e:ed:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-77,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:35:ba:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-85,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:33:31:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-88,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:35:ae:88,Ariel_University,[ESS],1970-01-01 02:00:00,11,-80,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2e:16:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-88,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
34:fa:9f:12:64:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-89,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2f:35:08,Ariel_University,[ESS],1970-01-01 02:00:00,11,-83,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2c:e8:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2f:33:88,Ariel_University,[ESS],1970-01-01 02:00:00,11,-82,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:36:51:c8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:35:d0:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-91,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:36:49:68,Ariel_University,[ESS],1970-01-01 02:00:00,6,-92,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2f:c7:38,Ariel_University,[ESS],1970-01-01 02:00:00,1,-88,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
34:fa:9f:12:64:dc,Ariel_University,[ESS],1970-01-01 02:00:00,44,-91,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
e0:10:7f:1e:74:28,Ariel_University,[ESS],1970-01-01 02:00:00,1,-85,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
34:fa:9f:15:a1:bc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-94,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2d:2d:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-88,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2d:79:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
34:fa:9f:15:1c:48,Ariel_University,[ESS],1970-01-01 02:00:00,6,-84,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
e0:10:7f:1a:8c:98,Ariel_University,[ESS],1970-01-01 02:00:00,1,-88,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:35:ba:c8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-83,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2d:7a:d8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-68,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2f:fe:58,Ariel_University,[ESS],1970-01-01 02:00:00,1,-85,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
34:fa:9f:14:8e:dc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-92,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
34:fa:9f:15:1c:4c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-95,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:36:20:38,Ariel_University,[ESS],1970-01-01 02:00:00,1,-72,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
34:fa:9f:14:af:88,Ariel_University,[ESS],1970-01-01 02:00:00,1,-85,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:35:a7:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-73,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2f:2b:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-92,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:36:52:18,Ariel_University,[ESS],1970-01-01 02:00:00,6,-78,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
6c:aa:b3:08:21:c8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-82,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
e0:10:7f:1a:8c:d8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-76,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
34:fa:9f:14:11:88,Ariel_University,[ESS],1970-01-01 02:00:00,1,-85,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
34:fa:9f:14:46:c8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-86,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2f:37:f8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-88,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:35:a9:b8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-89,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
8c:0c:90:2f:ca:18,Ariel_University,[ESS],1970-01-01 02:00:00,6,-83,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
34:fa:9f:14:11:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-95,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:55:7e:b3,island-157EB0,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-79,32.1054316666667,35.2018583333333,0,59.3036346435547,WIFI
24:c9:a1:35:ba:28,Ariel_University,[ESS],1970-01-01 02:00:00,11,-89,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:36:52:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-86,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2e:e8:28,Ariel_University,[ESS],1970-01-01 02:00:00,6,-83,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2e:ed:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-82,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2f:d3:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-80,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2f:ce:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-69,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
2c:5d:93:3e:f5:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-80,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
e0:10:7f:1a:95:c8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-84,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
84:18:3a:04:40:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-84,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:35:b7:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-86,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:35:bb:08,Ariel_University,[ESS],1970-01-01 02:00:00,6,-81,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:15:7c:18,Ariel_University,[ESS],1970-01-01 02:00:00,11,-92,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:36:4d:c8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-68,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2e:e8:08,Ariel_University,[ESS],1970-01-01 02:00:00,11,-74,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
e0:10:7f:09:99:48,Ariel_University,[ESS],1970-01-01 02:00:00,6,-89,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
e0:10:7f:1a:99:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-88,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2f:35:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-85,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2f:cc:08,Ariel_University,[ESS],1970-01-01 02:00:00,1,-85,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2e:15:88,Ariel_University,[ESS],1970-01-01 02:00:00,1,-85,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:36:51:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-79,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2e:0e:88,Ariel_University,[ESS],1970-01-01 02:00:00,1,-79,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:35:ba:78,Ariel_University,[ESS],1970-01-01 02:00:00,1,-81,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2f:cc:98,Ariel_University,[ESS],1970-01-01 02:00:00,11,-91,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2f:31:38,Ariel_University,[ESS],1970-01-01 02:00:00,1,-82,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
34:fa:9f:14:63:88,Ariel_University,[ESS],1970-01-01 02:00:00,11,-89,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
ec:8c:a2:26:d2:98,Ariel_University,[ESS],1970-01-01 02:00:00,1,-76,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
34:fa:9f:14:63:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-86,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
e0:10:7f:1a:bd:98,Ariel_University,[ESS],1970-01-01 02:00:00,1,-85,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2f:cb:e8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-86,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:33:34:58,Ariel_University,[ESS],1970-01-01 02:00:00,6,-88,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2d:79:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-89,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:15:42:c8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-75,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:36:5a:28,Ariel_University,[ESS],1970-01-01 02:00:00,11,-89,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:36:5b:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-85,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:35:d6:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-78,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
34:fa:9f:15:a1:b8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-80,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
34:fa:9f:15:2e:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-85,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2f:cc:a8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2e:ed:e8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-77,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:35:ba:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-85,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:33:31:18,Ariel_University,[ESS],1970-01-01 02:00:00,1,-88,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:35:ae:88,Ariel_University,[ESS],1970-01-01 02:00:00,11,-79,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2e:16:38,Ariel_University,[ESS],1970-01-01 02:00:00,6,-79,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
34:fa:9f:12:64:d8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-89,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2f:35:08,Ariel_University,[ESS],1970-01-01 02:00:00,11,-83,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2c:e8:68,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2f:33:88,Ariel_University,[ESS],1970-01-01 02:00:00,11,-82,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:36:51:c8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:35:d0:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-91,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:36:49:68,Ariel_University,[ESS],1970-01-01 02:00:00,6,-92,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2f:c7:38,Ariel_University,[ESS],1970-01-01 02:00:00,1,-82,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
34:fa:9f:12:64:dc,Ariel_University,[ESS],1970-01-01 02:00:00,44,-91,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
e0:10:7f:1e:74:28,Ariel_University,[ESS],1970-01-01 02:00:00,1,-85,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
34:fa:9f:15:a1:bc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-94,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2d:2d:a8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-88,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2d:79:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
34:fa:9f:15:1c:48,Ariel_University,[ESS],1970-01-01 02:00:00,6,-84,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
e0:10:7f:1a:8c:98,Ariel_University,[ESS],1970-01-01 02:00:00,1,-88,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:35:ba:c8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-83,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2d:7a:d8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-65,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2f:fe:58,Ariel_University,[ESS],1970-01-01 02:00:00,1,-85,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
34:fa:9f:14:8e:dc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-92,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
34:fa:9f:15:1c:4c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-95,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:36:20:38,Ariel_University,[ESS],1970-01-01 02:00:00,1,-61,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
34:fa:9f:14:af:88,Ariel_University,[ESS],1970-01-01 02:00:00,1,-85,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:35:a7:d8,Ariel_University,[ESS],1970-01-01 02:00:00,6,-71,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
8c:0c:90:2f:2b:38,Ariel_University,[ESS],1970-01-01 02:00:00,11,-92,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
24:c9:a1:36:52:18,Ariel_University,[ESS],1970-01-01 02:00:00,6,-76,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
6c:aa:b3:08:21:c8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-82,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
e0:10:7f:1a:8c:d8,Ariel_University,[ESS],1970-01-01 02:00:00,11,-76,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
34:fa:9f:14:11:88,Ariel_University,[ESS],1970-01-01 02:00:00,1,-84,32.1051504166667,35.2025708333333,0,59.3036346435547,WIFI
